,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
2445,#2675,S,2-(thiomethylene)-4-methylpentanoic acid,GCTDRFXPPSVRRP-ZCFIWIBFSA-N,CC(C)C[C@H](CS)C(=O)O,1.0,0.546977758408
2407,#2631,S,hymenialdisine,QPCBNXNDVYOBIP-WHFBIAKZSA-N,N=C1N=C([C@H]2CCNC(=O)C3=NC(Br)=C[C@H]32)C(=O)N1,1.0,0.54535639286
1115,#1195,S,procaterol,FKNXQNWAXFXVNW-BLLLJJGKSA-N,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,1.0,0.536919653416
6099,#6649,S,l-proline* 1-[(2s)-3-mercapto-2-methyl-1-oxopropyl]-4-(phenylthio)-* 4s,UQWLOWFDKAFKAP-WXHSDQCUSA-N,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,1.0,0.535975694656
183,#197,S,mitomycin,NWIBSHFKIJFRCO-WUDYKRTCSA-N,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1.0,0.535753190517
330,#352,S,metharbital,FWJKNZONDWOGMI-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.0,0.533173680305
1196,#1285,S,barbital,FTOAOBMCPZCFFF-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=O)NC1=O,1.0,0.533173680305
4489,#4984,S,2'*4'-dichloro-4-hydroxy-1*1'-biphenyl-3-carboxylic acid,SKAFZYDMDHPPJM-UHFFFAOYSA-N,O=C(O)c1cc(-c2ccc(Cl)cc2Cl)ccc1O,1.0,0.531226038933
5441,#5966,S,(1s*6br*9as*11r*11br)-9a*11b-dimethyl-1-[(methyloxy)methyl]-3*6*9-trioxo-1*6*6b*7*8*9*9a*10*11*11b-decahydro-3h-furo[4*3*2-de]indeno[4*5-h][2]benzopyran-11-yl acetate,QDLHCMPXEPAAMD-QAIWCSMKSA-N,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,1.0,0.53033387661
6335,#6909,S,dienogest,AZFLJNIPTRTECV-FUMNGEBKSA-N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,1.0,0.523318529129
723,#777,S,rimexolone,QTTRZHGPGKRAFB-OOKHYKNYSA-N,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,0.523046910763
211,#228,S,pimecrolimus,KASDHRXLYQOAKZ-QJBCOTQNSA-N,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1.0,0.52190965414
6521,#7160,S,gestrinone,BJJXHLWLUDYTGC-ANULTFPQSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,1.0,0.521607756615
6533,#7176,S,clobetasone,XXIFVOHLGBURIG-OZCCCYNHSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1.0,0.520724534988
3987,#4407,S,vildagliptin,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1.0,0.520501613617
64,#73,S,baclofen,KPYSYYIEGFHWSV-UHFFFAOYSA-N,NCC(CC(=O)O)c1ccc(Cl)cc1,1.0,0.517751097679
5140,#5656,S,(3r)-3-(fluoromethyl)-7-(thiomorpholin-4-ylsulfonyl)-1*2*3*4-tetrahydroisoquinoline,SBUKSNPHYWXCDG-CYBMUJFWSA-N,O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1,1.0,0.516980648041
798,#855,S,telithromycin,LJVAJPDWBABPEJ-PNUFFHFMSA-N,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1.0,0.515519320965
1287,#1383,S,imipenem,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)C[C@H]12,1.0,0.514888346195
4314,#4807,S,n-(3-chlorobenzyl)-1-(4-methylpentanoyl)-l-prolinamide,PQUULPKGCNPPBX-INIZCTEOSA-N,CC(C)CCC(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1,1.0,0.514874875546
2404,#2627,S,carpropamide,RXDMAYSSBPYBFW-PKFCDNJMSA-N,CC[C@]1(C(=O)N[C@@H](C)c2ccc(Cl)cc2)[C@H](C)C1(Cl)Cl,1.0,0.508721351624
676,#729,S,flurandrenolide,POPFMWWJOGLOIF-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,0.507950782776
5602,#6129,S,(1s*7s*8s*8ar)-1*2*3*7*8*8a-hexahydro-7-methyl-8-[2-[(2r*4r)-tetrahydro-4-hy droxy-6-oxo-2h-pyran-2-yl]ethyl]-1-naphthalenol,WWSNTLOVYSRDEL-TVKPWXLESA-N,C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@H]1C[C@@H](O)CC(=O)O1,1.0,0.506780862808
3541,#3913,S,monastrol,LOBCDGHHHHGHFA-LBPRGKRZSA-N,CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1cccc(O)c1,1.0,0.502116262913
5532,#6058,S,{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,ONXGIEJBNQLITK-INIZCTEOSA-N,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1COC(=O)Cc1cccc(Cl)c1,1.0,0.501287698746
6026,#6571,S,n-[(1-chloro-4-hydroxyisoquinolin-3-yl)carbonyl]glycine,OUQVKRKGTAUJQA-UHFFFAOYSA-N,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O,0.0,0.497489959002
5678,#6208,S,succinic acid mono-(13-methyl-3-oxo-2*3*6*7*8*9*10*11*12*13*14*15*16*17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl) ester,IRQUJNVGEAJGSD-KIEDKLRZSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@H]2OC(=O)CCC(=O)O,0.0,0.494638383389
6399,#6995,S,firocoxib,FULAPETWGIGNMT-UHFFFAOYSA-N,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,0.0,0.494155615568
1581,#1704,S,gpi-1046,OQAHHWOPVDDWHD-INIZCTEOSA-N,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,0.0,0.493949145079
3377,#3727,S,degraded cephaloridine,SFVACKBZMIZHCK-ZWNOBZJWSA-N,CC1=C(C(=O)O)N[C@@H]([C@@H](C=O)NC(=O)Cc2cccs2)SC1,0.0,0.493532776833
141,#154,S,carmustine,DLGOEMSEDOSKAD-UHFFFAOYSA-N,O=NN(CCCl)C(=O)NCCCl,0.0,0.492460995913
6392,#6988,S,piracetam,ULGJSQQTCIIHQT-UHFFFAOYSA-N,[NH]C(=O)CN1CCCC1=O,0.0,0.489006668329
3023,#3328,S,6-hydroxy-6-methyl-heptan-3-one,FGPMBONEKHYAHO-UHFFFAOYSA-N,CCC(=O)CCC(C)(C)O,0.0,0.487385779619
542,#587,S,eplerenone,JUKPWJGBANNWMW-VWBFHTRKSA-N,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,0.0,0.485841751099
1054,#1127,S,mitiglinide,WPGGHFDDFPHPOB-BBWFWOEESA-N,O=C(O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,0.0,0.48184221983
1028,#1098,S,budesonide,VOVIALXJUBGFJZ-KWVAZRHASA-N,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.480899780989
3600,#3982,S,alpha-n-dichloroacetyl-p-aminophenylserinol,BFLNGKUCFYKCFZ-RKDXNWHRSA-N,Nc1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,0.480080515146
2385,#2605,S,(south)-methanocarba-thymidine,XRMLXZVSFIBRRJ-PEFMBERDSA-N,Cc1cn([C@@]23C[C@H](O)[C@@H](CO)[C@@H]2C3)c(=O)[nH]c1=O,0.0,0.479881435633
5212,#5731,S,(2e)-3-(2*4-dichlorophenyl)-n-hydroxyacrylamide,LHTLDFWBUPYUDR-UHFFFAOYSA-N,O=C(/C=C/c1ccc(Cl)cc1Cl)NO,0.0,0.479773640633
3870,#4279,S,(2r)-2-{(1r)-2-oxo-1-[(2-thienylacetyl)amino]ethyl}-5*6-dihydro-2h-1*3-thiazine-4-carboxylic acid,QIZKCGBBVPUBJL-ZYHUDNBSSA-N,O=C[C@@H](NC(=O)Cc1cccs1)[C@@H]1N=C(C(=O)O)CCS1,0.0,0.479484975338
1131,#1220,S,clenbuterol,STJMRWALKKWQGH-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.0,0.478081643581
3572,#3951,S,13-acetylphorbol,SDSVJYOOAPRSDA-RPCQODIISA-N,CC(=O)O[C@@]12[C@H](O)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,0.0,0.476887106895
1008,#1078,S,levetiracetam,HPHUVLMMVZITSG-LURJTMIESA-N,CC[C@@H](C(N)=O)N1CCCC1=O,0.0,0.470419287682
2042,#2214,S,6-(dihydroxy-isobutyl)-thymine,CLCPDSJUXHDRGX-UHFFFAOYSA-N,Cc1c(CC(CO)CO)[nH]c(=O)[nH]c1=O,0.0,0.4701846838
564,#610,S,homatropine methylbromide,WKWOJBUWWZTUQV-UHFFFAOYSA-N,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0.0,0.469050019979
2877,#3169,S,z-pro-prolinal,ORZXYSPOAVJYRU-HOTGVXAUSA-N,O=C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,0.0,0.467332243919
6021,#6566,S,1-methyl ethyl 1-chloro-5-[[(5*6dihydro-2-methyl-1*4-oxathiin-3-yl)carbonyl]amino]benzoate,FMQGUMRNTBJHEA-UHFFFAOYSA-N,CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,0.0,0.459592431784
4888,#5390,S,3-amino-3-benzyl-9-carboxamide[4.3.0]bicyclo-1*6-diazanonan-2-one,JVDDTUQPPBUQDD-DZGCQCFKSA-N,N[C@@]1(Cc2ccccc2)CCN2CC[C@@H](C=O)N2C1=O,0.0,0.457164376974
4811,#5311,S,n'-((2s*3r)-3-amino-2-hydroxy-5-(isopropylsulfanyl)pentanoyl)-n-3-chlorobenzoyl hydrazide,BYBVYIPUGPZRSX-OLZOCXBDSA-N,CC(C)SCC[C@@H](N)[C@H](O)C(=O)NNC(=O)c1cccc(Cl)c1,0.0,0.456727802753
715,#769,S,omapatrilat,LVRLSYPNFFBYCZ-VGWMRTNUSA-N,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,0.0,0.453127890825
4239,#4712,S,ketobemidone,ALFGKMXHOUSVAD-UHFFFAOYSA-N,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,0.0,0.452353835106
1136,#1225,S,theobromine,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0,0.450920522213
5533,#6059,S,(5e)-14-chloro-15*17-dihydroxy-4*7*8*9*10*11-hexahydro-2-benzoxacyclopentadecine-1*12(3h*13h)-dione,VZTAZMSAAIUZJV-UHFFFAOYSA-N,O=C1CCCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,0.0,0.450605928898
4508,#5003,S,2-chloro-n-[(3r)-2-oxo-1*2*3*4-tetrahydroquinolin-3-yl]-6h-thieno[2*3-b]pyrrole-5-carboxamide,LJAHIGGEXIWVJG-LLVKDONJSA-N,O=C(N[C@@H]1Cc2ccccc2NC1=O)c1cc2cc(Cl)sc2[nH]1,0.0,0.449909776449
5365,#5889,S,(e)-imidacloprid,YWTYJOPNNQFBPC-UHFFFAOYSA-N,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0.0,0.449663728476
5857,#6391,S,diethyl propane-1*3-diylbiscarbamate,BWWHOVJFNMPUKF-UHFFFAOYSA-N,CCOC(=O)NCCCNC(=O)OCC,0.0,0.44947886467
1594,#1719,S,n-{3-[(7ar*12as*12bs)-7-oxo-1*3*4*6*7*7a*12a*12b-octahydroindolo[2*3-a]quinolizin-12(2h)-yl]propyl}propane-2-sulfonamide,LICJTIDRHJECTD-SFHVURJKSA-N,CC(C)S(=O)(=O)NCCCn1c2c(c3ccccc31)C(=O)CN1CCCC[C@@H]21,0.0,0.449157863855
799,#856,S,ethinyl estradiol,BFPYWIDHMRZLRN-SLHNCBLASA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0.0,0.44669392705
486,#523,S,clofibrate,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0,0.446349799633
6480,#7098,S,dexpanthenol,SNPLKNRPJHDVJA-ZETCQYMHSA-N,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.0,0.446290373802
6336,#6910,S,medrogestone,HCFSGRMEEXUOSS-JXEXPEPMSA-N,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,0.446129381657
969,#1037,S,chloroprocaine,VDANGULDQQJODZ-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,0.0,0.444730311632
931,#996,S,gliclazide,BOVGTQGAOIONJV-BETUJISGSA-N,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,0.0,0.444502621889
599,#649,S,mometasone,QLIIKPVHVRXHRI-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0.0,0.443202316761
5287,#5810,S,(2s) n-acetyl-l-alanyl-alphal-phenylalanyl-chloroethylketone,WABWAIGLGFELMI-FZMZJTMJSA-N,CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCCl,0.0,0.440964370966
4831,#5331,S,2-[(cyclopropylcarbonyl)amino]-4*5*6*7-tetrahydro-1-benzothiophene-3-carboxamide,VATFNEMGBRWLHI-UHFFFAOYSA-N,NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,0.0,0.440699994564
2410,#2634,S,2-thiomethyl-3-phenylpropanoic acid,ZUEBVBPVXLQMQR-SECBINFHSA-N,O=C(O)[C@@H](CS)Cc1ccccc1,0.0,0.440521508455
4002,#4422,S,becocalcidiol,QSLUXQQUPXBIHH-CAWPOHQPSA-N,C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@H](C)CC)C[C@H]1O,0.0,0.439924746752
4971,#5480,S,9*9*9-trifluoro-8-oxo-n-phenylnonanamide,KRCXZGYVOZSCSF-UHFFFAOYSA-N,O=C(CCCCCCC(=O)C(F)(F)F)Nc1ccccc1,0.0,0.43900001049
6138,#6689,S,bupranolol,HQIRNZOQPUAHHV-UHFFFAOYSA-N,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,0.0,0.438486635685
1104,#1183,S,amobarbital,VIROVYVQCGLCII-UHFFFAOYSA-N,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.0,0.438380777836
1661,#1791,S,isoluminol,HUDPLKWXRLNSPC-UHFFFAOYSA-N,Nc1ccc2c(=O)[nH][nH]c(=O)c2c1,0.0,0.438350111246
3943,#4361,S,zomepirac,ZXVNMYWKKDOREA-UHFFFAOYSA-N,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.0,0.437618196011
2030,#2202,S,1-(2-ethanone)-2-hydroxy-2-(1-amino-2-methyl-2-ethanol)-4-(2-dimethyl)ethane-imidazoline-5-one&chromophore (thr-leu-gly),WOCXRZLDLXIZRL-MKPLZMMCSA-N,CC(C)CC1=N[C@](O)([C@H](N)[C@H](C)O)N(CC=O)C1=O,0.0,0.437116384506
928,#993,S,atovaquone,KUCQYCKVKVOKAY-CTYIDZIISA-N,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0.0,0.4345934093
614,#664,S,nalidixic acid,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,0.433499991894
694,#747,S,tacrolimus,QJJXYPPXXYFBGM-CLAWHKJSSA-N,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0.0,0.429961979389
6439,#7039,S,doxofylline,HWXIGFIVGWUZAO-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.0,0.42939221859
6440,#7040,S,artesunate,FIHJKUPKCHIPAT-AHIGJZGOSA-N,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.0,0.427174597979
1938,#2104,S,2'-deoxyinosine,VGONTNSXDCQUGY-RRKCRQDMSA-N,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0,0.427114009857
5988,#6531,S,trazeolide,YUTXECPABXNXPU-DJJJIMSYSA-N,Cc1cc2c(cc1C(=O)CCC(=O)O)[C@@H](C(C)C)[C@H](C)C2(C)C,0.0,0.423209160566
231,#248,S,aminoglutethimide,ROBVIMPUHSLWNV-UHFFFAOYSA-N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.0,0.422349512577
6370,#6966,S,lortalamine,MJRPHRMGEKCADU-UHFFFAOYSA-N,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,0.0,0.42190682888
182,#196,S,desogestrel,RPLCPCMSCLEKRS-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0.0,0.420441716909
3382,#3732,S,6-hydroxypropylthymine,OIEJBPVNLZZLGQ-UHFFFAOYSA-N,Cc1c(CCCO)[nH]c(=O)[nH]c1=O,0.0,0.420079350471
4783,#5283,S,1*6*7*8*9*11a*12*13*14*14a-decahydro-1*13-dihydroxy-6-methyl-4h-cyclopent[f]oxacyclotridecin-4-one,KQNZDYYTLMIZCT-XPABHHOTSA-N,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,0.0,0.419042617083
1121,#1208,S,yohimbine,BLGXFZZNTVWLAY-SCYLSFHTSA-N,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.0,0.418757200241
6221,#6783,S,hydroxydione,USPYDUPOCUYHQL-VEVMSBRDSA-N,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,0.0,0.418711096048
850,#912,S,cerulenin,GVEZIHKRYBHEFX-GHMZBOCLSA-N,CC=CCC=CCCC(=O)[C@H]1O[C@H]1C(N)=O,0.0,0.418512254953
4379,#4872,S,(1r)-3-chloro-1-phenylpropan-1-ol,JZFUHAGLMZWKTF-SECBINFHSA-N,O[C@H](CCCl)c1ccccc1,0.0,0.417091965675
623,#675,S,uracil mustard,IDPUKCWIGUEADI-UHFFFAOYSA-N,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,0.0,0.416978389025
4767,#5267,S,alpha-(2*6-dichlorophenyl)-alpha-(2-acetyl-5-methylanilino)acetamide,CJPLEFFCVDQQFZ-INIZCTEOSA-N,CC(=O)c1ccc(C)cc1N[C@H](C(N)=O)c1c(Cl)cccc1Cl,0.0,0.41629421711
5125,#5641,S,3-(4-nitro-phenoxy)-propan-1-ol,XHRNQMMJGWBTBU-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(OCCCO)cc1,0.0,0.416043460369
941,#1006,S,prednicarbate,FNPXMHRZILFCKX-KAJVQRHHSA-N,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.415655404329
4399,#4892,S,2-(cycloheptylmethyl)-1*1-dioxido-1-benzothiophen-6-yl sulfamate,BIASYWBGUYOWJR-UHFFFAOYSA-N,NS(=O)(=O)Oc1ccc2c(c1)S(=O)(=O)C(CC1CCCCCC1)=C2,0.0,0.415170371532
5244,#5764,S,1-(3*5-dichlorophenyl)-5-methyl-1h-1*2*4-triazole-3-carboxylic acid,CZTNDZALWLHXBA-UHFFFAOYSA-N,Cc1nc(C(=O)O)nn1-c1cc(Cl)cc(Cl)c1,0.0,0.414509683847
5875,#6409,S,(21s)-1aza-4*4-dimethyl-6*19-dioxa-2*3*7*20-tetraoxobicyclo[19.4.0] pentacosane,VUCSBBBCFXBFFY-IBGZPJMESA-N,CC1(C)COC(=O)CCCCCCCCCCCOC(=O)[C@@H]2CCCCN2C(=O)C1=O,0.0,0.411691904068
1159,#1248,S,glutethimide,JMBQKKAJIKAWKF-UHFFFAOYSA-N,CCC1(c2ccccc2)CCC(=O)NC1=O,0.0,0.41002613306
835,#897,S,guanfacine,INJOMKTZOLKMBF-UHFFFAOYSA-N,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.0,0.408066004515
5650,#6179,S,2-(2-chloro-4-fluorophenoxy)-2-methyl-n-[(1r*2s*3s*5s*7s)-5-(methylsulfonyl)-2-adamantyl]propanamide,ULLPKOZNMAWTIP-JGSHYQHOSA-N,CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@H]1[C@H]2C[C@H]3C[C@@H]1C[C@](S(C)(=O)=O)(C3)C2,0.0,0.407337874174
3607,#3990,S,2-amino-4-mercapto-butyric acid,FFFHZYDWPBMWHY-VKHMYHEASA-N,N[C@@H](CCS)C(=O)O,0.0,0.406430482864
4250,#4729,S,bendamustine,YTKUWDBFDASYHO-UHFFFAOYSA-N,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.0,0.404072463512
5339,#5863,S,3-isobutyl-1-methyl-7h-xanthine,APIXJSLKIYYUKG-UHFFFAOYSA-N,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21,0.0,0.403599381447
2505,#2742,S,3-methoxybenzamide,VKPLPDIMEREJJF-UHFFFAOYSA-N,COc1cccc(C(N)=O)c1,0.0,0.402139306068
5170,#5689,S,5-fluoroindole propanol phosphate,YVYGGBFCYXRNKM-UHFFFAOYSA-N,O=P(O)(O)OCCCc1c[nH]c2ccc(F)cc12,0.0,0.401257842779
3006,#3311,S,n-(2-aminoethyl)-5-chloroisoquinoline-8-sulfonamide,OGKYMFFYOWUTKV-UHFFFAOYSA-N,NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12,0.0,0.400273323059
655,#708,S,enprofylline,SIQPXVQCUCHWDI-UHFFFAOYSA-N,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,0.0,0.399411976337
63,#72,S,flunisolide,XSFJVAJPIHIPKU-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.398864239454
329,#351,S,methylscopolamine bromide,LZCOQTDXKCNBEE-SSOILNFBSA-N,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12,0.0,0.398117303848
5082,#5597,S,o*o-diethyl hydrogen thiophosphate,PKUWKAXTAVNIJR-UHFFFAOYSA-N,CCOP(O)(=S)OCC,0.0,0.397976368666
4570,#5067,S,4-bromo-3-(carboxymethoxy)-5-phenylthiophene-2-carboxylic acid,MVDWLRCTJUXCCB-UHFFFAOYSA-N,O=C(O)COc1c(C(=O)O)sc(-c2ccccc2)c1Br,0.0,0.397613793612
5866,#6400,S,5-alpha-pregnane-3-beta-ol-hemisuccinate,UVTGFMKBPVLATL-DSOJQRAMSA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,0.397574037313
686,#739,S,chlorphenesin,MXOAEAUPQDYUQM-UHFFFAOYSA-N,OCC(O)COc1ccc(Cl)cc1,0.0,0.396513968706
1060,#1133,S,desonide,WBGKWQHBNHJJPZ-LECWWXJVSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.396473914385
4646,#5144,S,(8e*10s*12z)-10-hydroxy-6-oxooctadeca-8*12-dienoic acid,OJFOOCZBVPQYRS-INIZCTEOSA-N,CCCCC/C=C\C[C@H](O)/C=C/CC(=O)CCCCC(=O)O,0.0,0.395976513624
3177,#3496,S,n-[2-(1-formyl-2-methyl-propyl)-1-(4-piperidin-1-yl-but-2-enoyl)-pyrrolidin-3-yl]-methanesulfonamide,BSBJWRKWANAVRQ-SCTDSRPQSA-N,CC(C)[C@H](C=O)[C@H]1[C@H](NS(C)(=O)=O)CCN1C(=O)/C=C/CN1CCCCC1,0.0,0.395918548107
901,#965,S,iloprost,HIFJCPQKFCZDDL-XZCJVGAVSA-N,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,0.0,0.395808547735
